DateTime,Open,High,Low,Close,Volume
20171023 11:00:00.000,1.17444,1.17457,1.17361,1.17390,9322553000
20171023 12:00:00.000,1.17389,1.17419,1.17332,1.17354,9927189000
20171023 13:00:00.000,1.17355,1.17504,1.17340,1.17477,10870199000
20171023 14:00:00.000,1.17478,1.17567,1.17427,1.17453,12673801000
20171023 15:00:00.000,1.17454,1.17623,1.17403,1.17605,13261490000
20171023 16:00:00.000,1.17604,1.17635,1.17442,1.17443,8971896000
20171023 17:00:00.000,1.17443,1.17479,1.17370,1.17372,6914637000
20171023 18:00:00.000,1.17373,1.17412,1.17248,1.17373,8335037000
20171023 19:00:00.000,1.17373,1.17539,1.17356,1.17492,8925636000
20171023 20:00:00.000,1.17491,1.17506,1.17449,1.17488,2979435000
20171023 21:00:00.000,1.17488,1.17519,1.17459,1.17488,3001305000
20171023 22:00:00.000,1.17488,1.17504,1.17471,1.17493,1448009000
20171023 23:00:00.000,1.17495,1.17566,1.17488,1.17548,2729766000
20171024 00:00:00.000,1.17549,1.17607,1.17543,1.17599,3028533000
20171024 01:00:00.000,1.17599,1.17619,1.17572,1.17608,2709562000
20171024 02:00:00.000,1.17609,1.17652,1.17584,1.17609,2741439000
20171024 03:00:00.000,1.17609,1.17701,1.17609,1.17660,3671887000
20171024 04:00:00.000,1.17661,1.17668,1.17612,1.17617,2440938000
20171024 05:00:00.000,1.17616,1.17627,1.17534,1.17554,3079937000
20171024 06:00:00.000,1.17554,1.17642,1.17546,1.17574,6955121000
20171024 07:00:00.000,1.17575,1.17598,1.17427,1.17550,11146014000
20171024 08:00:00.000,1.17553,1.17658,1.17551,1.17640,8243785000
20171024 09:00:00.000,1.17640,1.17670,1.17512,1.17628,8650765000
20171024 10:00:00.000,1.17628,1.17628,1.17535,1.17592,5124229000
20171024 11:00:00.000,1.17593,1.17698,1.17517,1.17573,8986467000
20171024 12:00:00.000,1.17572,1.17674,1.17550,1.17609,11882123000
20171024 13:00:00.000,1.17610,1.17651,1.17541,1.17592,14108349000
20171024 14:00:00.000,1.17594,1.17770,1.17574,1.17617,17575056000
20171024 15:00:00.000,1.17618,1.17716,1.17586,1.17659,10412800000
20171024 16:00:00.000,1.17658,1.17684,1.17616,1.17638,6478668000
20171024 17:00:00.000,1.17638,1.17678,1.17576,1.17586,7052118000
20171024 18:00:00.000,1.17586,1.17870,1.17563,1.17852,9776702000
20171024 19:00:00.000,1.17852,1.17928,1.17580,1.17598,28910343000
20171024 20:00:00.000,1.17599,1.17657,1.17591,1.17610,3125371000
20171024 21:00:00.000,1.17600,1.17650,1.17600,1.17635,1995523000
20171024 22:00:00.000,1.17635,1.17699,1.17634,1.17645,2757643000
20171024 23:00:00.000,1.17645,1.17657,1.17580,1.17600,2812095000
20171025 00:00:00.000,1.17600,1.17636,1.17530,1.17585,5839174000
20171025 01:00:00.000,1.17586,1.17643,1.17557,1.17600,4064624000
20171025 02:00:00.000,1.17600,1.17635,1.17548,1.17599,2668259000
20171025 03:00:00.000,1.17597,1.17603,1.17536,1.17556,2366288000
20171025 04:00:00.000,1.17556,1.17583,1.17541,1.17578,1810646000
20171025 05:00:00.000,1.17578,1.17660,1.17574,1.17657,6007777000
20171025 06:00:00.000,1.17655,1.17669,1.17557,1.17611,8591825000
20171025 07:00:00.000,1.17611,1.17689,1.17554,1.17612,13247239000
20171025 08:00:00.000,1.17612,1.17750,1.17603,1.17676,20936645000
20171025 09:00:00.000,1.17676,1.17748,1.17597,1.17677,17733510000
20171025 10:00:00.000,1.17678,1.17818,1.17639,1.17767,15538358000
20171025 11:00:00.000,1.17766,1.17812,1.17696,1.17791,12773823000
20171025 12:00:00.000,1.17791,1.17861,1.17700,1.17766,19834970000
20171025 13:00:00.000,1.17765,1.18009,1.17765,1.17978,23447325000
20171025 14:00:00.000,1.17978,1.18173,1.17855,1.18111,27455174000
20171025 15:00:00.000,1.18111,1.18152,1.18011,1.18027,22293205000
20171025 16:00:00.000,1.18026,1.18135,1.18022,1.18129,14338747000
20171025 17:00:00.000,1.18130,1.18176,1.18034,1.18086,12419520000
20171025 18:00:00.000,1.18085,1.18120,1.18020,1.18056,8141239000
20171025 19:00:00.000,1.18056,1.18101,1.18029,1.18036,5506688000
20171025 20:00:00.000,1.18036,1.18150,1.18001,1.18125,3633378000
20171025 21:00:00.000,1.18123,1.18170,1.18120,1.18153,1642159000
20171025 22:00:00.000,1.18154,1.18167,1.18123,1.18152,4031415000
20171025 23:00:00.000,1.18152,1.18206,1.18143,1.18195,2906487000
20171026 00:00:00.000,1.18195,1.18231,1.18153,1.18178,4502370000
20171026 01:00:00.000,1.18178,1.18310,1.18174,1.18282,5795201000
20171026 02:00:00.000,1.18283,1.18329,1.18226,1.18242,3787929000
20171026 03:00:00.000,1.18242,1.18291,1.18235,1.18247,2413003000
20171026 04:00:00.000,1.18248,1.18265,1.18236,1.18259,2047769000
20171026 05:00:00.000,1.18259,1.18367,1.18228,1.18291,6013515000
20171026 06:00:00.000,1.18291,1.18326,1.18205,1.18223,7759051000
20171026 07:00:00.000,1.18223,1.18290,1.18142,1.18183,13417721000
20171026 08:00:00.000,1.18182,1.18206,1.18126,1.18137,8730501000
20171026 09:00:00.000,1.18137,1.18137,1.18036,1.18089,10323835000
20171026 10:00:00.000,1.18089,1.18167,1.18080,1.18125,6869047000
20171026 11:00:00.000,1.18125,1.18156,1.17580,1.17686,24423365000
20171026 12:00:00.000,1.17686,1.17696,1.17378,1.17696,37419907000
20171026 13:00:00.000,1.17697,1.17856,1.17068,1.17191,31152454000
20171026 14:00:00.000,1.17192,1.17258,1.16991,1.17033,14994544000
20171026 15:00:00.000,1.17035,1.17075,1.16883,1.16994,14717835000
20171026 16:00:00.000,1.16993,1.17011,1.16793,1.16822,8199212000
20171026 17:00:00.000,1.16821,1.16823,1.16598,1.16638,12978281000
20171026 18:00:00.000,1.16638,1.16681,1.16558,1.16585,7547140000
20171026 19:00:00.000,1.16585,1.16591,1.16404,1.16471,6365996000
20171026 20:00:00.000,1.16471,1.16577,1.16455,1.16506,4057370000
20171026 21:00:00.000,1.16520,1.16573,1.16510,1.16541,1527268000
20171026 22:00:00.000,1.16541,1.16550,1.16435,1.16454,4302082000
20171026 23:00:00.000,1.16455,1.16455,1.16315,1.16377,4297779000
20171027 00:00:00.000,1.16377,1.16425,1.16286,1.16307,5438055000
20171027 01:00:00.000,1.16307,1.16339,1.16244,1.16321,4753721000
20171027 02:00:00.000,1.16321,1.16393,1.16276,1.16359,3179451000
20171027 03:00:00.000,1.16359,1.16393,1.16322,1.16389,3871275000
20171027 04:00:00.000,1.16389,1.16391,1.16347,1.16353,1811802000
20171027 05:00:00.000,1.16352,1.16437,1.16328,1.16434,4277832000
20171027 06:00:00.000,1.16433,1.16433,1.16210,1.16234,9712954000
20171027 07:00:00.000,1.16234,1.16348,1.16158,1.16338,14749429000
20171027 08:00:00.000,1.16338,1.16383,1.16243,1.16270,14294339000
20171027 09:00:00.000,1.16271,1.16360,1.16231,1.16341,10123089000
20171027 10:00:00.000,1.16340,1.16386,1.16198,1.16260,11391531000
20171027 11:00:00.000,1.16259,1.16262,1.16046,1.16071,13922240000
20171027 12:00:00.000,1.16071,1.16116,1.15874,1.15989,28106724000
20171027 13:00:00.000,1.15988,1.16058,1.15788,1.15803,22697917000
20171027 14:00:00.000,1.15803,1.16239,1.15783,1.15803,33189108000
20171027 15:00:00.000,1.15803,1.15871,1.15741,1.15805,18803944000
20171027 16:00:00.000,1.15805,1.15927,1.15779,1.15901,10795345000
20171027 17:00:00.000,1.15901,1.15950,1.15850,1.15865,6557890000
20171027 18:00:00.000,1.15863,1.16000,1.15847,1.15975,6475459000
20171027 19:00:00.000,1.15974,1.16038,1.15960,1.15982,7012793000
20171027 20:00:00.000,1.15981,1.16086,1.15964,1.16073,6184614000
20171029 21:00:00.000,1.16053,1.16158,1.16044,1.16063,620524000
20171029 22:00:00.000,1.16063,1.16064,1.15938,1.15947,3268374000
20171029 23:00:00.000,1.15949,1.16097,1.15949,1.16056,3356596000
20171030 00:00:00.000,1.16056,1.16080,1.15976,1.16057,5168889000
20171030 01:00:00.000,1.16057,1.16144,1.16004,1.16108,5455042000
20171030 02:00:00.000,1.16109,1.16146,1.16063,1.16091,3350366000
20171030 03:00:00.000,1.16091,1.16155,1.16076,1.16142,2989481000
20171030 04:00:00.000,1.16143,1.16172,1.16130,1.16171,2307388000
20171030 05:00:00.000,1.16172,1.16176,1.16126,1.16163,2268586000
20171030 06:00:00.000,1.16163,1.16177,1.16133,1.16169,2423535000
20171030 07:00:00.000,1.16169,1.16226,1.16014,1.16189,8914953000
20171030 08:00:00.000,1.16193,1.16353,1.16156,1.16338,15198637000
20171030 09:00:00.000,1.16335,1.16407,1.16302,1.16393,10477139000
20171030 10:00:00.000,1.16393,1.16420,1.16316,1.16376,12285771000
20171030 11:00:00.000,1.16376,1.16417,1.16321,1.16323,8470072000
20171030 12:00:00.000,1.16322,1.16329,1.16098,1.16143,14725200000
20171030 13:00:00.000,1.16144,1.16202,1.16049,1.16197,19035961000
20171030 14:00:00.000,1.16198,1.16226,1.16035,1.16171,9468460000
20171030 15:00:00.000,1.16172,1.16340,1.16126,1.16273,16447610000
20171030 16:00:00.000,1.16273,1.16461,1.16222,1.16391,16762613000
20171030 17:00:00.000,1.16390,1.16407,1.16297,1.16303,8063625000
20171030 18:00:00.000,1.16303,1.16394,1.16280,1.16386,8586751000
20171030 19:00:00.000,1.16385,1.16580,1.16366,1.16565,10126425000
20171030 20:00:00.000,1.16565,1.16579,1.16499,1.16504,4280647000
20171030 21:00:00.000,1.16501,1.16520,1.16481,1.16493,1645988000
20171030 22:00:00.000,1.16493,1.16494,1.16416,1.16431,3315519000
20171030 23:00:00.000,1.16431,1.16529,1.16422,1.16513,3557255000
20171031 00:00:00.000,1.16512,1.16515,1.16396,1.16472,6420604000
20171031 01:00:00.000,1.16473,1.16474,1.16335,1.16345,4657837000
20171031 02:00:00.000,1.16346,1.16387,1.16328,1.16381,3297894000
20171031 03:00:00.000,1.16380,1.16389,1.16351,1.16366,3668808000
20171031 04:00:00.000,1.16367,1.16367,1.16255,1.16256,2892627000
20171031 05:00:00.000,1.16257,1.16375,1.16251,1.16358,4416446000
20171031 06:00:00.000,1.16359,1.16500,1.16356,1.16433,5917909000
20171031 07:00:00.000,1.16433,1.16446,1.16316,1.16444,10575372000
20171031 08:00:00.000,1.16443,1.16490,1.16317,1.16413,12474300000
20171031 09:00:00.000,1.16413,1.16415,1.16310,1.16338,7768801000
20171031 10:00:00.000,1.16336,1.16360,1.16248,1.16304,10215321000
20171031 11:00:00.000,1.16302,1.16399,1.16268,1.16394,9941501000
20171031 12:00:00.000,1.16394,1.16433,1.16302,1.16357,13807125000
20171031 13:00:00.000,1.16357,1.16431,1.16343,1.16400,13056094000
20171031 14:00:00.000,1.16400,1.16437,1.16265,1.16381,12458558000
20171031 15:00:00.000,1.16381,1.16613,1.16301,1.16484,21885423000
20171031 16:00:00.000,1.16484,1.16585,1.16392,1.16584,15189718000
20171031 17:00:00.000,1.16583,1.16583,1.16446,1.16473,7267086000
20171031 18:00:00.000,1.16474,1.16565,1.16462,1.16508,8317053000
20171031 19:00:00.000,1.16509,1.16569,1.16477,1.16497,7152887000
20171031 20:00:00.000,1.16497,1.16513,1.16436,1.16453,3086523000
20171031 21:00:00.000,1.16454,1.16483,1.16402,1.16459,1812771000
20171031 22:00:00.000,1.16461,1.16525,1.16455,1.16495,2048451000
20171031 23:00:00.000,1.16495,1.16548,1.16467,1.16520,2660270000
20171101 00:00:00.000,1.16520,1.16541,1.16392,1.16397,5893339000
20171101 01:00:00.000,1.16397,1.16408,1.16316,1.16365,6445752000
20171101 02:00:00.000,1.16366,1.16376,1.16313,1.16323,3255852000
20171101 03:00:00.000,1.16323,1.16339,1.16292,1.16315,3120453000
20171101 04:00:00.000,1.16315,1.16329,1.16290,1.16309,2610074000
20171101 05:00:00.000,1.16308,1.16319,1.16256,1.16291,3138606000
20171101 06:00:00.000,1.16292,1.16458,1.16286,1.16401,5690850000
20171101 07:00:00.000,1.16402,1.16524,1.16338,1.16520,9969596000
20171101 08:00:00.000,1.16520,1.16573,1.16383,1.16402,10308934000
20171101 09:00:00.000,1.16401,1.16454,1.16322,1.16324,10700498000
20171101 10:00:00.000,1.16324,1.16419,1.16321,1.16414,6134536000
20171101 11:00:00.000,1.16414,1.16434,1.16324,1.16382,7624135000
20171101 12:00:00.000,1.16382,1.16421,1.16142,1.16177,15934098000
20171101 13:00:00.000,1.16175,1.16197,1.16062,1.16119,13591393000
20171101 14:00:00.000,1.16126,1.16433,1.16104,1.16323,22092648000
20171101 15:00:00.000,1.16321,1.16369,1.16142,1.16175,13587454000
20171101 16:00:00.000,1.16176,1.16267,1.16132,1.16256,11251797000
20171101 17:00:00.000,1.16257,1.16331,1.16209,1.16260,8119568000
20171101 18:00:00.000,1.16257,1.16415,1.16104,1.16192,21826860000
20171101 19:00:00.000,1.16193,1.16338,1.16169,1.16202,9625154000
20171101 20:00:00.000,1.16202,1.16301,1.16147,1.16184,5502107000
20171101 21:00:00.000,1.16181,1.16248,1.16169,1.16223,2237810000
20171101 22:00:00.000,1.16224,1.16228,1.16130,1.16185,2651080000
20171101 23:00:00.000,1.16185,1.16285,1.16174,1.16282,2767526000
20171102 00:00:00.000,1.16281,1.16385,1.16279,1.16344,10442692000
20171102 01:00:00.000,1.16344,1.16716,1.16329,1.16606,14611499000
20171102 02:00:00.000,1.16606,1.16651,1.16534,1.16536,5665620000
20171102 03:00:00.000,1.16536,1.16571,1.16497,1.16555,4580341000
20171102 04:00:00.000,1.16556,1.16624,1.16519,1.16576,5212827000
20171102 05:00:00.000,1.16574,1.16591,1.16505,1.16563,3881582000
20171102 06:00:00.000,1.16563,1.16594,1.16505,1.16572,5729984000
20171102 07:00:00.000,1.16574,1.16626,1.16405,1.16416,10553028000
20171102 08:00:00.000,1.16416,1.16437,1.16260,1.16327,12146510000
20171102 09:00:00.000,1.16326,1.16438,1.16317,1.16420,7662048000
20171102 10:00:00.000,1.16419,1.16506,1.16407,1.16483,7337462000
20171102 11:00:00.000,1.16484,1.16583,1.16471,1.16526,9202599000
20171102 12:00:00.000,1.16527,1.16677,1.16469,1.16521,27592001000
20171102 13:00:00.000,1.16520,1.16537,1.16352,1.16503,18972952000
20171102 14:00:00.000,1.16503,1.16873,1.16499,1.16623,34416869000
20171102 15:00:00.000,1.16623,1.16783,1.16547,1.16722,28169875000
20171102 16:00:00.000,1.16722,1.16736,1.16540,1.16628,15073224000
20171102 17:00:00.000,1.16627,1.16631,1.16541,1.16562,7028247000
20171102 18:00:00.000,1.16564,1.16627,1.16541,1.16591,8432516000
20171102 19:00:00.000,1.16591,1.16645,1.16480,1.16611,14628504000
20171102 20:00:00.000,1.16613,1.16625,1.16568,1.16581,3985687000
20171102 21:00:00.000,1.16576,1.16601,1.16540,1.16562,1556466000
20171102 22:00:00.000,1.16563,1.16595,1.16557,1.16571,3205959000
20171102 23:00:00.000,1.16571,1.16601,1.16542,1.16586,2076808000
20171103 00:00:00.000,1.16587,1.16650,1.16562,1.16572,3252155000
20171103 01:00:00.000,1.16573,1.16663,1.16571,1.16613,3535814000
20171103 02:00:00.000,1.16613,1.16629,1.16564,1.16589,2792352000
20171103 03:00:00.000,1.16589,1.16615,1.16565,1.16574,1395297000
20171103 04:00:00.000,1.16575,1.16625,1.16571,1.16620,1304427000
20171103 05:00:00.000,1.16620,1.16651,1.16592,1.16650,2047457000
20171103 06:00:00.000,1.16651,1.16680,1.16594,1.16604,3388871000
20171103 07:00:00.000,1.16603,1.16603,1.16444,1.16466,8118568000
20171103 08:00:00.000,1.16466,1.16492,1.16419,1.16474,6828250000
20171103 09:00:00.000,1.16475,1.16494,1.16400,1.16470,6493918000
20171103 10:00:00.000,1.16469,1.16542,1.16422,1.16441,6280478000
20171103 11:00:00.000,1.16441,1.16489,1.16390,1.16477,7475132000
20171103 12:00:00.000,1.16477,1.16905,1.16454,1.16545,35563971000
20171103 13:00:00.000,1.16544,1.16588,1.16407,1.16451,19555976000
20171103 14:00:00.000,1.16450,1.16450,1.16060,1.16090,27082149000
20171103 15:00:00.000,1.16092,1.16198,1.16027,1.16160,15427187000
20171103 16:00:00.000,1.16161,1.16195,1.16000,1.16045,11401279000
20171103 17:00:00.000,1.16045,1.16105,1.16004,1.16027,8140221000
20171103 18:00:00.000,1.16026,1.16083,1.15991,1.16074,6863046000
20171103 19:00:00.000,1.16073,1.16142,1.16071,1.16077,4781998000
20171103 20:00:00.000,1.16076,1.16137,1.16058,1.16089,3919328000
20171105 22:00:00.000,1.16127,1.16177,1.16012,1.16150,1287957000
20171105 23:00:00.000,1.16150,1.16181,1.16087,1.16148,2120978000
20171106 00:00:00.000,1.16147,1.16164,1.16000,1.16049,5187855000
20171106 01:00:00.000,1.16048,1.16139,1.15967,1.16104,10544917000
20171106 02:00:00.000,1.16102,1.16240,1.16068,1.16173,7543156000
20171106 03:00:00.000,1.16173,1.16183,1.16111,1.16142,3567105000
20171106 04:00:00.000,1.16141,1.16160,1.16079,1.16095,4033787000
20171106 05:00:00.000,1.16096,1.16134,1.16062,1.16123,3158474000
20171106 06:00:00.000,1.16121,1.16167,1.16053,1.16086,4782145000
20171106 07:00:00.000,1.16085,1.16164,1.15955,1.16106,9975682000
20171106 08:00:00.000,1.16107,1.16150,1.16055,1.16104,9382120000
20171106 09:00:00.000,1.16106,1.16138,1.15882,1.16027,14025848000
20171106 10:00:00.000,1.16026,1.16141,1.16011,1.16098,7520051000
20171106 11:00:00.000,1.16098,1.16102,1.15906,1.15925,10575016000
20171106 12:00:00.000,1.15924,1.15971,1.15837,1.15905,7444718000
20171106 13:00:00.000,1.15904,1.15984,1.15854,1.15854,7967165000
20171106 14:00:00.000,1.15854,1.15923,1.15822,1.15853,8040024000
20171106 15:00:00.000,1.15852,1.15919,1.15802,1.15850,9648684000
20171106 16:00:00.000,1.15851,1.16031,1.15839,1.15988,12443628000
20171106 17:00:00.000,1.15988,1.16136,1.15986,1.16117,13534770000
20171106 18:00:00.000,1.16118,1.16161,1.16080,1.16102,5826750000
20171106 19:00:00.000,1.16104,1.16150,1.16049,1.16056,6872446000
20171106 20:00:00.000,1.16058,1.16099,1.16031,1.16093,5531573000
20171106 21:00:00.000,1.16094,1.16125,1.16085,1.16090,2775289000
20171106 22:00:00.000,1.16085,1.16146,1.16085,1.16100,1826032000
20171106 23:00:00.000,1.16101,1.16136,1.16086,1.16112,1696754000
20171107 00:00:00.000,1.16112,1.16140,1.16083,1.16134,3868657000
20171107 01:00:00.000,1.16134,1.16156,1.16023,1.16046,5911852000
20171107 02:00:00.000,1.16047,1.16138,1.16017,1.16135,4362853000
20171107 03:00:00.000,1.16134,1.16152,1.16078,1.16115,4576478000
20171107 04:00:00.000,1.16115,1.16121,1.16046,1.16075,4099208000
20171107 05:00:00.000,1.16075,1.16105,1.16045,1.16055,3777889000
20171107 06:00:00.000,1.16054,1.16093,1.15961,1.16022,4486200000
20171107 07:00:00.000,1.16022,1.16022,1.15856,1.15885,10194337000
20171107 08:00:00.000,1.15885,1.15940,1.15658,1.15660,15340004000
20171107 09:00:00.000,1.15661,1.15769,1.15659,1.15671,9600035000
20171107 10:00:00.000,1.15671,1.15719,1.15540,1.15666,10585095000
20171107 11:00:00.000,1.15666,1.15783,1.15561,1.15697,11527598000
20171107 12:00:00.000,1.15696,1.15701,1.15590,1.15652,10122757000
20171107 13:00:00.000,1.15652,1.15683,1.15581,1.15626,11589423000
20171107 14:00:00.000,1.15625,1.15817,1.15600,1.15775,18754219000
20171107 15:00:00.000,1.15776,1.15904,1.15674,1.15750,20022026000
20171107 16:00:00.000,1.15750,1.15791,1.15636,1.15767,13349231000
20171107 17:00:00.000,1.15766,1.15882,1.15761,1.15826,9190825000
20171107 18:00:00.000,1.15824,1.15844,1.15752,1.15761,5909820000
20171107 19:00:00.000,1.15760,1.15884,1.15742,1.15871,7097874000
20171107 20:00:00.000,1.15871,1.15927,1.15843,1.15902,6255833000
20171107 21:00:00.000,1.15899,1.15910,1.15853,1.15853,3056162000
20171107 22:00:00.000,1.15850,1.15934,1.15850,1.15930,2692552000
20171107 23:00:00.000,1.15931,1.16060,1.15920,1.16008,6259993000
20171108 00:00:00.000,1.16008,1.16037,1.15926,1.15937,5802901000
20171108 01:00:00.000,1.15938,1.15981,1.15915,1.15959,4040176000
20171108 02:00:00.000,1.15959,1.15988,1.15940,1.15956,2942285000
20171108 03:00:00.000,1.15956,1.15986,1.15934,1.15965,2243900000
20171108 04:00:00.000,1.15965,1.16001,1.15961,1.15985,1724086000
20171108 05:00:00.000,1.15985,1.16005,1.15954,1.15959,2219400000
20171108 06:00:00.000,1.15960,1.15970,1.15850,1.15920,4603988000
20171108 07:00:00.000,1.15919,1.16045,1.15901,1.15956,9203042000
20171108 08:00:00.000,1.15955,1.16111,1.15913,1.15996,12181763000
20171108 09:00:00.000,1.15996,1.16037,1.15916,1.15922,7980943000
20171108 10:00:00.000,1.15920,1.16045,1.15919,1.16035,6826455000
20171108 11:00:00.000,1.16035,1.16067,1.15967,1.15975,6923117000
20171108 12:00:00.000,1.15975,1.15980,1.15836,1.15859,13051924000
20171108 13:00:00.000,1.15861,1.15944,1.15855,1.15911,9455094000
20171108 14:00:00.000,1.15912,1.16039,1.15885,1.15988,10126174000
20171108 15:00:00.000,1.15988,1.16041,1.15841,1.15853,16100204000
20171108 16:00:00.000,1.15853,1.15943,1.15791,1.15905,9931183000
20171108 17:00:00.000,1.15906,1.15956,1.15875,1.15936,4879418000
20171108 18:00:00.000,1.15936,1.15962,1.15894,1.15942,3200590000
20171108 19:00:00.000,1.15941,1.15964,1.15892,1.15954,5693068000
20171108 20:00:00.000,1.15955,1.15986,1.15944,1.15984,6629689000
20171108 21:00:00.000,1.15982,1.15989,1.15929,1.15939,3102077000
20171108 22:00:00.000,1.15942,1.15963,1.15918,1.15935,1746418000
20171108 23:00:00.000,1.15935,1.15964,1.15921,1.15950,2449034000
20171109 00:00:00.000,1.15950,1.15959,1.15874,1.15882,3252166000
20171109 01:00:00.000,1.15883,1.15952,1.15856,1.15939,3858855000
20171109 02:00:00.000,1.15940,1.16001,1.15925,1.15959,4183198000
20171109 03:00:00.000,1.15959,1.15994,1.15909,1.15920,4257983000
20171109 04:00:00.000,1.15920,1.15976,1.15911,1.15960,4191970000
20171109 05:00:00.000,1.15961,1.16048,1.15956,1.16032,7519379000
20171109 06:00:00.000,1.16032,1.16122,1.16015,1.16090,5846226000
20171109 07:00:00.000,1.16090,1.16157,1.16039,1.16056,9513389000
20171109 08:00:00.000,1.16056,1.16067,1.15897,1.15944,12439435000
20171109 09:00:00.000,1.15942,1.16053,1.15932,1.16022,7428996000
20171109 10:00:00.000,1.16024,1.16122,1.15991,1.16119,5763155000
20171109 11:00:00.000,1.16118,1.16444,1.16088,1.16400,17768439000
20171109 12:00:00.000,1.16400,1.16403,1.16250,1.16317,13807116000
20171109 13:00:00.000,1.16317,1.16324,1.16018,1.16043,13577148000
20171109 14:00:00.000,1.16043,1.16322,1.16003,1.16312,13288246000
